user_id,liked_song_title
User_170,Dil Ko Maya Ko
User_35,Man Ko Kotha
User_68,Himal Pani
User_148,Andhakar Mann
User_5,Timro Muskan Ko Geet
User_196,Lolayeka Ti Thula
User_167,Pahilo Maya Ko Dhoon
User_52,Aankhama Rimjhim
User_133,Raatko Sugandha
User_181,Jhilmil Geet
User_90,Timro Yaad Ko Dhoon
User_122,Tadha Geet
User_36,Chhaya Dil
User_108,Jati Maya Laae Pani
User_137,Mero Pau Ma
User_55,Raatko Dhoon
User_68,Mero Man Ko Kura
User_110,Naya Sparsha
User_2,Ama Lai Shraddhanjali
User_139,Saanjha Ko Dhoon
User_27,Sagar Joon
User_88,Sagar Dhoon
User_52,Joonko Geet
User_189,Timilai Samjhanda Ko
User_47,Phul Butte Sari
User_90,Samjhana Raat
User_97,Basanta Sapana
User_70,Phool Ko Geet
User_9,Desh Ko Geet
User_70,Man Ko Suseli Ma
User_82,Rimjhim Raat
User_21,Chhunumunu Chhunumunu
User_83,Sasurali Ma
User_186,Pahadko Raat
User_100,Basanta Swar
User_23,Mero Jivan Ko Maya Ko
User_134,Pahadko Biraha
User_124,Aankha Ko Maya
User_112,Timro Saath Bina Ko
User_53,Ganga Rimjhim
User_44,Timro Yaad Ko Geet
User_65,Timro Biraha
User_161,Sagar Maya
User_105,Timro Sapana
User_94,Jindagi Swar
User_6,Timilai Bhetne
User_63,Geet Haru
User_35,Timilai Samjhanda Ma
User_94,Phool Ko Dhoon
User_70,Basanta Ko Hawa
User_88,Simal Jindagi
User_38,Ujyaalo Raat
User_17,Rimjhim
User_100,Bishal Dhoon
User_168,Man Ko Kotha
User_143,Desh Ko Maya
User_119,Sundar Raat
User_158,Tadha Pani
User_42,Aankha Aankha Bichma
User_175,Joonko Raat
User_184,Timilai Maya Garchu
User_83,Eklo Andhakar
User_194,Samjhana Sansaar
User_82,Maya Birani
User_27,Aankhama Sapana
User_59,Aankha Ko Tara
User_4,Chiso Sugandha
User_101,Man Ko Kura
User_111,Chhati Ko Dhoon Ma
User_121,LAST CHAWAK CHHA YAR
User_193,Sagar Sparsha
User_153,Timilai Samjhanda Ko Geet
User_185,Dherai Raat
User_17,Sundar Geet
User_198,Mero Man Ko Kura
User_108,Pahadko Raat
User_130,Pahadko Raat
User_180,Timro Sapana
User_181,Jhilmil Sapana
User_186,Pari Muskan
User_31,Jivan Ko Dhoon
